Label,Start,Stop
Control,0,900
60_uM_Acetylcholine,1000,1900
60_uM_Acetylcholine_and_10_uM_Curare,2000,2900
Washout,3000,3900
60_uM_Acetylcholine_and_10_uM_Curare_2,4200,5100
60_uM_Acetylcholine_and_100_uM_Curare,5200,6100
Time,Area,Amplitude,Duration,Fractional_Peak,Frequency
2657.4673,0.045727,0.082458,1.33116,0.091109,0.040123
2673.94282,0.033524,0.089224,0.70322,0.203592,0.060696
2687.02172,0.03352,0.104191,0.6519,0.229882,0.076459
2700.53387,0.035586,0.101782,0.68289,0.214691,0.074007
2712.8099,0.035175,0.09448,0.69081,0.195843,0.08146
2726.78002,0.029169,0.089464,0.55521,0.252319,0.071581
2739.29184,0.034022,0.103474,0.64467,0.176323,0.079924
2752.25016,0.034435,0.088764,0.7325,0.181597,0.07717
2765.11711,0.033698,0.098621,0.69094,0.174849,0.077718
2779.34536,0.03468,0.090882,0.69271,0.206825,0.070283
2792.76852,0.03313,0.09983,0.71444,0.197091,0.074498
2805.43454,0.033424,0.088916,0.69643,0.271743,0.078951
2819.28931,0.031142,0.093914,0.66642,0.221782,0.072177
2833.75831,0.035331,0.107697,0.61409,0.122881,0.069113
2847.34946,0.05072,0.110454,2.098386,0.071198,0.073577
2872.81035,0.032776,0.098299,0.74297,0.168836,0.039276
2887.08932,0.035093,0.092937,0.6556,0.192297,0.070033
2900.82121,0.035468,0.093786,0.69447,0.211399,0.072823
2915.55278,0.033238,0.098403,0.63129,0.151753,0.067881
2927.80413,0.03208,0.094822,0.71109,0.170527,0.081624
2940.62068,0.031038,0.095575,0.62311,0.169007,0.078024
2954.23461,0.033386,0.083722,0.71228,0.200736,0.073454
2969.35577,0.030834,0.091122,0.7002,0.20547,0.066132
2980.69122,0.029611,0.088181,0.66188,0.242884,0.088219
2994.03396,0.033934,0.103721,0.70677,0.247082,0.074947
3007.54625,0.031308,0.084224,0.72773,0.245311,0.074007
3021.53258,0.030769,0.098389,0.57929,0.159178,0.071498
3035.92798,0.045694,0.096101,1.870043,0.076891,0.069467
3050.92573,0.027786,0.086982,0.64685,0.235912,0.066677
3065.02399,0.028758,0.088613,0.63929,0.188334,0.070931
3078.35433,0.033021,0.112148,0.66702,0.322209,0.075017
3091.98031,0.03164,0.103037,0.5975,0.209305,0.073389
3106.59145,0.032951,0.097726,0.6793,0.232784,0.068441
3121.70377,0.032988,0.109072,0.65305,0.22104,0.066171
3136.94502,0.031532,0.088221,0.71486,0.295722,0.065611
3151.2216,0.032574,0.093793,0.70034,0.222221,0.070045
3166.84173,0.032694,0.106324,0.60522,0.214897,0.06402
3182.41417,0.047937,0.10962,1.578581,0.072464,0.064216
3200.87164,0.031311,0.098274,0.66276,0.239212,0.054179
3216.20625,0.032161,0.114018,0.57483,0.250387,0.065212
3233.04525,0.030328,0.086219,0.76392,0.22556,0.059386
3247.37965,0.031999,0.098069,0.58338,0.136635,0.069762
3263.25254,0.029786,0.097675,0.60918,0.141206,0.063
3278.39952,0.031781,0.102618,0.61851,0.204734,0.06602
3294.49111,0.045231,0.113677,1.54394,0.058292,0.062144
3311.01771,0.02796,0.082666,0.59777,0.232983,0.060509
3327.0472,0.029666,0.097613,0.59387,0.208564,0.062385
3343.48236,0.029725,0.099935,0.64131,0.273097,0.060845
3349.66158,0.032877,0.09514,0.72371,0.177709,0.161833
3362.66265,0.029935,0.091702,0.65966,0.200982,0.076917
3378.05817,0.029001,0.085927,0.61309,0.201944,0.064954
3384.46594,0.040272,0.088139,1.370455,0.086723,0.156061
3398.74379,0.025972,0.077825,0.61306,0.249209,0.070039
3414.23289,0.029492,0.093176,0.58387,0.152568,0.064562
3430.21944,0.031199,0.091463,0.64805,0.126117,0.062553
3445.96486,0.031124,0.095151,0.58547,0.159376,0.063511
3461.80368,0.028778,0.087236,0.70811,0.201169,0.063136
3478.62254,0.042229,0.100001,1.482002,0.051161,0.059457
3495.11181,0.02909,0.085487,0.59975,0.160033,0.060645
3511.33123,0.028283,0.092652,0.63424,0.157701,0.061654
3528.41407,0.027638,0.088816,0.55205,0.203822,0.058538
3534.1487,0.030208,0.098797,0.70583,0.266651,0.174379
3547.21244,0.033042,0.098586,0.56271,0.177463,0.076548
3554.38445,0.04375,0.09795,1.562679,0.072555,0.139431
3571.30374,0.027228,0.077185,0.62238,0.253623,0.059104
3588.57392,0.030977,0.098128,0.67343,0.258097,0.057903
3604.63904,0.030437,0.09004,0.61164,0.212429,0.062247
3620.35724,0.034043,0.094381,0.61509,0.213497,0.063621
3636.56518,0.032081,0.083863,0.61469,0.146659,0.061698
3653.193144,0.045027,0.105193,1.581993,0.102412,0.06014
3671.15565,0.033008,0.10475,0.62641,0.152153,0.055672
3688.20261,0.034563,0.10723,0.67826,0.127635,0.058661
3694.94139,0.028882,0.094564,0.75057,0.375408,0.148395
3708.25878,0.029446,0.087293,0.71769,0.265296,0.07509
3723.65418,0.031308,0.095817,0.72637,0.220549,0.064954
3740.52326,0.031625,0.090606,0.67722,0.211024,0.05928
3757.83876,0.04436,0.099543,1.25483,0.057402,0.057752
3776.73732,0.029564,0.088881,0.64198,0.18862,0.052914
3795.04722,0.030475,0.092866,0.62435,0.159686,0.054615
3812.02103,0.034947,0.120383,0.73661,0.156066,0.058914
3817.84092,0.027359,0.102879,0.58451,0.170758,0.171825
3830.68815,0.029214,0.103266,0.57693,0.186868,0.077838
3846.71401,0.041206,0.087357,1.27566,0.053996,0.062399
3864.99172,0.026443,0.082103,0.63966,0.206156,0.054711
3883.57569,0.029755,0.094723,0.62534,0.13671,0.05381
3889.23959,0.027313,0.085128,0.73684,0.232615,0.176557
3902.50128,0.027961,0.081656,0.59503,0.215636,0.075405
3918.88123,0.030199,0.086363,0.6959,0.195861,0.06105
3937.64475,0.03069,0.096368,0.64323,0.14962,0.053295
3955.02035,0.041393,0.099532,1.31658,0.100981,0.057552
3972.42176,0.029426,0.091632,0.61889,0.250497,0.057467
3989.91559,0.030625,0.091378,0.66977,0.149604,0.057163
4007.68271,0.03199,0.090965,0.91179,0.096316,0.056284
4016.18633,0.028185,0.097158,0.68253,0.284251,0.117597
4030.25839,0.028938,0.085387,0.6288,0.16126,0.071063
4049.19091,0.042921,0.095103,1.361552,0.073255,0.052819
4066.47756,0.028514,0.09496,0.59889,0.172937,0.057848
4073.43899,0.027381,0.095842,0.57421,0.182512,0.143649
4086.84638,0.026804,0.089156,0.66094,0.171771,0.074586
4105.69909,0.028992,0.101472,0.66351,0.181941,0.053043
4125.2882,0.043147,0.097065,1.665198,0.036842,0.051049
4144.92522,0.026215,0.088881,0.54073,0.173192,0.050924
4161.09541,0.028667,0.088519,0.62313,0.128994,0.061842
4167.01557,0.027713,0.092132,0.604344,0.214662,0.168914
4180.68349,0.026059,0.068599,0.74153,0.197497,0.073164
4197.18385,0.038941,0.094096,1.610624,0.083011,0.060605
4213.80701,0.025875,0.085108,0.58985,0.231737,0.060157
4222.66443,0.024403,0.08682,0.58828,0.236877,0.1129
4232.5198,0.023594,0.066316,0.58847,0.364827,0.101468
4247.79357,0.027367,0.083594,0.62468,0.209771,0.065472
4262.11704,0.025819,0.085692,0.6159,0.1937,0.069815
4277.73516,0.040537,0.086009,1.42871,0.084433,0.064028
4293.12327,0.020775,0.065206,0.7841,0.410534,0.064985
4308.38102,0.023288,0.075962,0.60892,0.225925,0.06554
4324.14759,0.026341,0.078549,0.56101,0.266305,0.063425
4339.85749,0.029405,0.097142,0.64398,0.205301,0.063654
4354.70411,0.026277,0.069607,0.6247,0.218137,0.067355
4370.34259,0.027291,0.09227,0.6739,0.20092,0.063945
4385.74757,0.029719,0.075871,0.75138,0.220993,0.064914
4400.57071,0.036511,0.088782,1.370225,0.107873,0.067462
4420.52225,0.024678,0.090326,0.55583,0.23518,0.050121
4443.60687,0.028525,0.076105,0.76046,0.195014,0.043319
4457.77681,0.027392,0.09403,0.60475,0.283076,0.070572
4471.89756,0.028195,0.08512,0.61077,0.318909,0.070818
4485.81746,0.025969,0.08654,0.57532,0.21873,0.07184
4500.21999,0.029511,0.07731,0.80456,0.192627,0.069432
4513.50737,0.027535,0.082904,0.71848,0.250752,0.075259
4526.96328,0.024618,0.081152,0.53444,0.216825,0.074317
4541.37897,0.037845,0.079565,1.824599,0.122115,0.069369
4570.39832,0.027359,0.082169,0.7519,0.266578,0.03446
4584.19077,0.027975,0.077715,0.63904,0.169129,0.072503
4598.66705,0.029379,0.096649,0.73231,0.276031,0.069079
4614.59248,0.028927,0.086808,0.66641,0.227247,0.062793
4630.99192,0.028546,0.080405,0.60282,0.153313,0.060978
4644.91065,0.026314,0.083925,0.60304,0.201546,0.071846
4657.22816,0.043289,0.103701,1.553927,0.076085,0.081185
4674.06511,0.020404,0.070008,0.55719,0.363754,0.059393
4702.67835,0.02867,0.097466,0.5523,0.1434,0.034949
4717.72196,0.026841,0.075959,0.58073,0.228729,0.066473
4731.24488,0.028811,0.101692,0.64207,0.13497,0.073949
4746.21009,0.026339,0.082638,0.59428,0.206452,0.066822
4759.58101,0.028732,0.085074,0.70153,0.204881,0.074789
4773.50518,0.030975,0.097594,0.69971,0.120579,0.071818
4789.02361,0.038222,0.086115,1.343038,0.12984,0.06444
4819.79541,0.028306,0.088056,0.61401,0.166382,0.032497
4835.17184,0.029003,0.093435,0.67735,0.153392,0.065035
4848.75832,0.026858,0.075716,0.6528,0.170435,0.073603
4863.87998,0.02644,0.088087,0.59025,0.156459,0.06613
4878.95053,0.025405,0.082619,0.60909,0.231247,0.066355
4892.37318,0.027357,0.101711,0.60902,0.252882,0.074501
4907.6268,0.035476,0.101906,1.203176,0.097567,0.065558
4921.48951,0.022293,0.071505,0.5701,0.271637,0.072136
4935.91352,0.029407,0.08942,0.5833,0.171713,0.069329
4950.53169,0.025827,0.087184,0.5565,0.242228,0.068408
4963.77839,0.026918,0.080119,0.65284,0.187458,0.07549
4977.84123,0.027644,0.086444,0.58422,0.179693,0.071109
4992.48394,0.027191,0.090545,0.60937,0.212433,0.068293
5007.66457,0.040119,0.088675,1.482348,0.077843,0.065873
5023.98302,0.024754,0.082429,0.64544,0.306582,0.06128
5037.68935,0.025608,0.080702,0.60731,0.241722,0.072959
5053.44452,0.026143,0.089196,0.58885,0.152603,0.063471
5067.79992,0.025559,0.090448,0.61013,0.233311,0.06966
5081.54094,0.026382,0.094612,0.6604,0.246896,0.072775
5095.84547,0.026886,0.087703,0.71385,0.161743,0.069908
5111.91223,0.025908,0.090772,0.55637,0.138649,0.06224
5126.14252,0.039338,0.093732,1.374668,0.10636,0.070273
5142.60714,0.022451,0.079627,0.63273,0.304079,0.060736
5157.64502,0.027483,0.081613,0.6155,0.239285,0.066499
5171.00777,0.030343,0.106747,0.64826,0.213525,0.074835
5185.10934,0.027907,0.086824,0.60648,0.179478,0.070914
5200.24695,0.023869,0.088623,0.54943,0.202246,0.066061
5213.91462,0.038322,0.081686,1.449686,0.103726,0.073165
5227.70309,0.019983,0.076575,0.56695,0.440268,0.072524
5241.27616,0.025061,0.09351,0.65722,0.27382,0.073675
5253.88652,0.025842,0.084535,0.62279,0.24888,0.0793
5268.25277,0.022125,0.08293,0.60405,0.259929,0.069608
5281.42383,0.025731,0.09118,0.60816,0.205357,0.075924
5293.89977,0.026985,0.088758,0.59603,0.218999,0.080154
5306.85547,0.023654,0.077823,0.61991,0.355084,0.077186
5320.09732,0.0334,0.085176,1.260491,0.109473,0.075518
5348.42697,0.029267,0.105876,0.64822,0.229259,0.035299
5362.64711,0.026508,0.086764,0.59879,0.281267,0.070323
5379.37198,0.024377,0.07791,0.58876,0.203682,0.059791
5394.3631,0.026079,0.084397,0.61309,0.319252,0.066706
5419.43548,0.035211,0.086719,1.122572,0.095833,0.039885
5458.06372,0.025885,0.083291,0.59141,0.262982,0.025888
5484.20314,0.02854,0.101751,0.63453,0.296991,0.038256
5498.95636,0.028662,0.087092,0.60319,0.226844,0.067782
5522.08501,0.027658,0.085124,0.6111,0.225462,0.043236
5547.04636,0.031047,0.069541,1.01094,0.149376,0.040062
5596.93558,0.030365,0.100361,0.57363,0.14539,0.020044
5622.42141,0.02898,0.08719,0.59998,0.234208,0.039237
5645.56411,0.029742,0.097444,0.64361,0.152623,0.04321
5683.74848,0.042543,0.10771,1.11244,0.071177,0.026189
5720.38863,0.029491,0.088285,0.57958,0.24183,0.027292
5753.6305,0.028838,0.095408,0.59051,0.161521,0.030083
5778.00328,0.029331,0.101117,0.57349,0.188478,0.041029
5803.09564,0.029954,0.117097,0.59803,0.136548,0.039853
5825.54291,0.027996,0.112897,0.57905,0.204145,0.044549
5850.77318,0.030181,0.127977,0.5635,0.162609,0.039635
5874.93016,0.041918,0.109309,1.520936,0.073389,0.041396
5924.09945,0.028794,0.097109,0.57474,0.158559,0.020338
5950.31133,0.030723,0.10281,0.60668,0.131239,0.038151
5973.98131,0.028695,0.104602,0.56788,0.070208,0.042248
5998.4335,0.027563,0.091465,0.60101,0.114607,0.040896
6023.58898,0.030621,0.103996,0.75225,0.115121,0.039753
6050.15872,0.027897,0.099449,0.58224,0.127508,0.037637
6074.52731,0.032819,0.119068,0.6339,0.149866,0.041036
6087.37603,0.025413,0.097343,0.54263,0.156681,0.077829
6110.56797,0.027452,0.092891,0.54183,0.14953,0.043118
6134.89881,0.031479,0.115404,0.7399,0.105001,0.0411
6159.09077,0.026783,0.101885,0.57282,0.170071,0.041336
6182.94805,0.037574,0.110082,1.340194,0.032488,0.041916
6206.34568,0.025212,0.095867,0.50394,0.192225,0.042739
6231.29482,0.026965,0.097327,0.49786,0.16358,0.040082
6243.80491,0.026302,0.09579,0.56926,0.173348,0.079935
6266.56861,0.027591,0.100667,0.57083,0.164182,0.04393
6281.2477,0.024851,0.09698,0.46767,0.174674,0.068124
6303.89313,0.028485,0.095806,0.61366,0.150295,0.044159
6319.1886,0.024808,0.096528,0.5248,0.213319,0.065379
6340.97435,0.026516,0.093112,0.56077,0.204968,0.045902
6353.91229,0.023907,0.095006,0.51072,0.233181,0.077292
6365.90306,0.027465,0.09922,0.51061,0.181175,0.083397
6387.79016,0.044172,0.122956,1.598772,0.050558,0.045689
6415.48785,0.024242,0.10457,0.49611,0.188527,0.036104
6438.17925,0.027447,0.107555,0.5669,0.104304,0.04407
6461.69846,0.02365,0.091838,0.46384,0.142312,0.042518
6476.12194,0.025075,0.082411,0.49215,0.181733,0.069331
6487.98652,0.024721,0.086875,0.57495,0.267954,0.084284
6511.49167,0.025035,0.092847,0.58042,0.123841,0.042544
6524.76935,0.027235,0.112064,0.54621,0.135516,0.075314
6536.83936,0.025353,0.104162,0.47688,0.141692,0.08285
6560.55075,0.023554,0.096629,0.5427,0.158596,0.042174
6573.08109,0.025161,0.100213,0.656508,0.237773,0.079806
6584.94179,0.022743,0.086665,0.59126,0.212411,0.084312
