Label,Start,Stop
Control,0,900
60_uM_Acetylcholine,1000,1900
60_uM_Acetylcholine_and_10_uM_Curare,2000,2900
Washout,3000,3900
Time,Area,Amplitude,Duration,Fractional_Peak,Frequency
1604.05911,0.023941,0.087452,0.53227,0.093543,0.081134
1616.95276,0.024585,0.10019,0.55192,0.072529,0.077558
1629.60778,0.024079,0.087981,0.54324,0.078805,0.07902
1641.75861,0.02498,0.084163,0.53615,0.102005,0.082299
1654.67257,0.023501,0.084812,0.58793,0.078615,0.077436
1668.10483,0.023725,0.081807,0.55979,0.095089,0.074448
1682.74185,0.024304,0.088485,0.59611,0.051467,0.06832
1696.26663,0.025296,0.10009,0.55834,0.079289,0.073938
1709.11051,0.023816,0.075572,0.56372,0.09024,0.077858
1722.79981,0.024255,0.080618,0.59202,0.09373,0.07305
1736.52295,0.025793,0.087144,0.56475,0.07869,0.07287
1750.5565,0.041978,0.095861,1.18501,0.043949,0.071258
1769.23481,0.025831,0.088381,0.53304,0.105771,0.053538
1784.32024,0.023853,0.089029,0.53189,0.076614,0.066289
1798.63349,0.023516,0.093578,0.5484,0.079686,0.069865
1814.28396,0.02555,0.081981,0.57283,0.116666,0.063896
1831.98602,0.0249,0.085362,0.62577,0.079646,0.056491
1848.6629,0.023661,0.081547,0.54382,0.074767,0.059963
1861.89651,0.026368,0.095618,0.5561,0.086046,0.075565
1875.42466,0.025034,0.085083,0.55098,0.097735,0.07392
1891.70929,0.028003,0.094241,0.55992,0.045935,0.061408
2003.24826,0.0348,0.123391,0.55148,0.095779,-1
2018.2022,0.023719,0.086866,0.6441,0.145878,0.066872
2033.33737,0.02136,0.081955,0.57489,0.16297,0.066071
2050.20706,0.02408,0.081561,0.56834,0.094679,0.059278
2065.94372,0.023153,0.091515,0.57439,0.207298,0.063546
2082.34739,0.026107,0.095746,0.6194,0.143962,0.060962
2101.42735,0.026442,0.091498,0.58986,0.139084,0.052411
2121.99442,0.023585,0.094224,0.54649,0.114019,0.048621
2138.06573,0.023134,0.089995,0.53335,0.108109,0.062223
2153.77955,0.023464,0.086705,0.48777,0.106669,0.063638
2168.94553,0.025694,0.091887,0.63341,0.125132,0.065937
2184.96232,0.027605,0.103419,0.60374,0.123994,0.062434
2203.51872,0.02642,0.102166,0.57435,0.121894,0.05389
2218.58483,0.040747,0.099857,1.459217,0.039583,0.066374
2237.30892,0.025576,0.107876,0.4658,0.078703,0.053407
