Label, Start, Stop
Control, 0.000000, 900.000000
60_uM_Acetylcholine, 1000.000000, 1900.000000
60_uM_Acetylcholine_and_10_uM_Curare, 2000.000000, 2900.000000
Washout, 3000.000000, 3900.000000
Time, Area, Amplitude, Duration, Fractional_Peak, Frequency
712.914700, 0.027458, 0.108604, 0.513120, 0.114047, 0.035814
736.570730, 0.022686, 0.097545, 0.480340, 0.083816, 0.042273
766.108000, 0.023732, 0.086287, 0.481520, 0.132269, 0.033856
791.838700, 0.025566, 0.098128, 0.481100, 0.134026, 0.038864
816.948080, 0.023210, 0.095146, 0.477410, 0.132653, 0.039826
836.512280, 0.023548, 0.088905, 0.496430, 0.122696, 0.051114
872.097680, 0.023391, 0.085329, 0.526060, 0.101547, 0.028101
898.767140, 0.024220, 0.089566, 0.464950, 0.083923, 0.037496
920.914850, 0.022401, 0.085259, 0.454900, 0.149835, 0.045151
950.070630, 0.024672, 0.094165, 0.468360, 0.097510, 0.034299
974.695420, 0.023870, 0.092639, 0.490610, 0.126292, 0.040609
982.711420, 0.025155, 0.088174, 0.490270, 0.128480, 0.124750
1001.450460, 0.024300, 0.086375, 0.466320, 0.141169, 0.053365
1009.909090, 0.027089, 0.091669, 0.485370, 0.122175, 0.118222
1027.580452, 0.029978, 0.088077, 0.726291, 0.288779, 0.056589
1052.074880, 0.024040, 0.101712, 0.507430, 0.083381, 0.040826
1065.105478, 0.033036, 0.094663, 0.624282, 0.251989, 0.076742
1083.924960, 0.023070, 0.083370, 0.485970, 0.066733, 0.053136
1101.728850, 0.020217, 0.072008, 0.526190, 0.139626, 0.056168
1115.170630, 0.021011, 0.073759, 0.505230, 0.139916, 0.074395
1134.177800, 0.023013, 0.081495, 0.526830, 0.124879, 0.052612
1151.594760, 0.022717, 0.078575, 0.503900, 0.098015, 0.057415
1171.902810, 0.022418, 0.076681, 0.529080, 0.087113, 0.049242
1194.593440, 0.025613, 0.093968, 0.535320, 0.128353, 0.044071
1216.536020, 0.024161, 0.082266, 0.488540, 0.119888, 0.045573
1235.758050, 0.026705, 0.089124, 0.631090, 0.091382, 0.052024
1257.424550, 0.024261, 0.082650, 0.496300, 0.086702, 0.046154
1278.591690, 0.026341, 0.087081, 0.523460, 0.078134, 0.047243
1298.279240, 0.023249, 0.079104, 0.562980, 0.076877, 0.050794
1315.065060, 0.025294, 0.090009, 0.549660, 0.109340, 0.059574
1334.433650, 0.025602, 0.076172, 0.534140, 0.103231, 0.051630
1352.931790, 0.023703, 0.079132, 0.539200, 0.085942, 0.054059
1374.048100, 0.024521, 0.086660, 0.536410, 0.123227, 0.047357
1393.336660, 0.025599, 0.086215, 0.545150, 0.107677, 0.051844
1410.746660, 0.024275, 0.079014, 0.588940, 0.073912, 0.057438
1431.275090, 0.025609, 0.071722, 0.542160, 0.091301, 0.048713
1450.853910, 0.025006, 0.086459, 0.554330, 0.062111, 0.051076
1469.576540, 0.024098, 0.080626, 0.484400, 0.080615, 0.053411
1489.169050, 0.020748, 0.073238, 0.583980, 0.079318, 0.051040
1506.842570, 0.025504, 0.084491, 0.558650, 0.083397, 0.056582
1526.167720, 0.024153, 0.065790, 0.573050, 0.095210, 0.051746
1544.308360, 0.023259, 0.079216, 0.513220, 0.100600, 0.055125
1562.779350, 0.024043, 0.078935, 0.625370, 0.079969, 0.054139
1582.490110, 0.024072, 0.076719, 0.562340, 0.067948, 0.050734
1602.540260, 0.023074, 0.074023, 0.535170, 0.108620, 0.049875
1622.015010, 0.023479, 0.080195, 0.541580, 0.081558, 0.051349
1639.730750, 0.023622, 0.078616, 0.639850, 0.076596, 0.056447
1657.248230, 0.026422, 0.087702, 0.529960, 0.061571, 0.057086
1674.782940, 0.024326, 0.082353, 0.554870, 0.103430, 0.057030
1692.563030, 0.026672, 0.081187, 0.564510, 0.067120, 0.056243
1708.465250, 0.025473, 0.071597, 0.554360, 0.082437, 0.062884
1731.866590, 0.026095, 0.075683, 0.564780, 0.089592, 0.042733
1746.086750, 0.026731, 0.076751, 0.603860, 0.069867, 0.070323
1761.841830, 0.020862, 0.070458, 0.579050, 0.100371, 0.063472
1775.485750, 0.025212, 0.097531, 0.491790, 0.084548, 0.073293
1789.377560, 0.021968, 0.077082, 0.501560, 0.133643, 0.071985
1809.364360, 0.024182, 0.086070, 0.626650, 0.085135, 0.050033
1826.309040, 0.022948, 0.079668, 0.528470, 0.106666, 0.059016
1843.471190, 0.026013, 0.083527, 0.524160, 0.081635, 0.058268
1861.501770, 0.022844, 0.071113, 0.583900, 0.104196, 0.055461
1880.250790, 0.024038, 0.089467, 0.529520, 0.078562, 0.053336
1895.305410, 0.022590, 0.084933, 0.607090, 0.091864, 0.066425
1910.795960, 0.019454, 0.067734, 0.471870, 0.120436, 0.064555
1927.684140, 0.024056, 0.071406, 0.562540, 0.076830, 0.059213
1943.521710, 0.025099, 0.085169, 0.540440, 0.100067, 0.063141
1957.488160, 0.021856, 0.079976, 0.516410, 0.122809, 0.071600
1972.176520, 0.021675, 0.085364, 0.531650, 0.065174, 0.068081
1986.143930, 0.023490, 0.084546, 0.561270, 0.100629, 0.071595
2000.289790, 0.020588, 0.075530, 0.558170, 0.102818, 0.070692
2013.705630, 0.022119, 0.069031, 0.567750, 0.102087, 0.074539
2030.243030, 0.023050, 0.079640, 0.584370, 0.110786, 0.060469
2047.755970, 0.020624, 0.076924, 0.517750, 0.089657, 0.057101
2064.509000, 0.019811, 0.077109, 0.424510, 0.128454, 0.059691
2085.427700, 0.022836, 0.072598, 0.586020, 0.093444, 0.047804
2109.167700, 0.021960, 0.071894, 0.537660, 0.125860, 0.042123
2129.843080, 0.020843, 0.068293, 0.554740, 0.113729, 0.048367
2155.554720, 0.022835, 0.080788, 0.570950, 0.092950, 0.038893
2180.276360, 0.022970, 0.067779, 0.551120, 0.118704, 0.040450
2205.907400, 0.022128, 0.091672, 0.456650, 0.085777, 0.039015
2226.921000, 0.023774, 0.078989, 0.525800, 0.093001, 0.047588
2248.415400, 0.022335, 0.090608, 0.509830, 0.084675, 0.046524
2273.427800, 0.021800, 0.069722, 0.521960, 0.076615, 0.039980
2295.791300, 0.022179, 0.089207, 0.496080, 0.114316, 0.044716
2322.567790, 0.022538, 0.079852, 0.556570, 0.088686, 0.037346
2355.869000, 0.020095, 0.083808, 0.427180, 0.118428, 0.030029
2390.217940, 0.021098, 0.072562, 0.488470, 0.115974, 0.029113
2415.483270, 0.022067, 0.079886, 0.536510, 0.079626, 0.039580
2440.744730, 0.021236, 0.085927, 0.519650, 0.087097, 0.039586
2472.507620, 0.020592, 0.076917, 0.547000, 0.265576, 0.031483
2503.261610, 0.020467, 0.071912, 0.494670, 0.117209, 0.032516
2537.297110, 0.021351, 0.080498, 0.566310, 0.070333, 0.029381
2571.274450, 0.021554, 0.083263, 0.530290, 0.115691, 0.029431
2596.595480, 0.019625, 0.077223, 0.509580, 0.106970, 0.039493
2626.379830, 0.022248, 0.076251, 0.471080, 0.121444, 0.033575
2675.985120, 0.022026, 0.075783, 0.496570, 0.132529, 0.020159
2711.177870, 0.021482, 0.076657, 0.502760, 0.099292, 0.028415
2740.784740, 0.018673, 0.081558, 0.458610, 0.125684, 0.033776
2785.113550, 0.022411, 0.076291, 0.566130, 0.090986, 0.022559
2818.514580, 0.021134, 0.081663, 0.533090, 0.096419, 0.029939
2849.089180, 0.020016, 0.086257, 0.457960, 0.151563, 0.032707
2883.258600, 0.022667, 0.094985, 0.515010, 0.053183, 0.029266
2908.810870, 0.021993, 0.083190, 0.477830, 0.097357, 0.039135
2943.466520, 0.022474, 0.088660, 0.468700, 0.084532, 0.028855
2981.003750, 0.023725, 0.088768, 0.552290, 0.103967, 0.026640
3014.646760, 0.021025, 0.080805, 0.481680, 0.118274, 0.029724
3051.535370, 0.023046, 0.088497, 0.530960, 0.115884, 0.027109
3086.502860, 0.022597, 0.091817, 0.423670, 0.115632, 0.028598
3123.803850, 0.020462, 0.082852, 0.484080, 0.094117, 0.026809
3160.490510, 0.023443, 0.099223, 0.495080, 0.079321, 0.027258
3199.288420, 0.022475, 0.084251, 0.497220, 0.154117, 0.025775
3228.074060, 0.022856, 0.097033, 0.444530, 0.115358, 0.034740
3260.489410, 0.022425, 0.079370, 0.521370, 0.110421, 0.030850
3283.339960, 0.023406, 0.084945, 0.579020, 0.137525, 0.043763
3314.132840, 0.022504, 0.082413, 0.560690, 0.103658, 0.032475
3340.841570, 0.023792, 0.090774, 0.529510, 0.071425, 0.037441
3371.064820, 0.021958, 0.081054, 0.465140, 0.086791, 0.033087
3394.915990, 0.021370, 0.077574, 0.517670, 0.113393, 0.041927
3420.851040, 0.022678, 0.081776, 0.480710, 0.100580, 0.038558
3447.063510, 0.026663, 0.095202, 0.529570, 0.062296, 0.038150
3468.987730, 0.019477, 0.077214, 0.461470, 0.143151, 0.045612
3493.727840, 0.020339, 0.084868, 0.555380, 0.116389, 0.040420
3517.461790, 0.024156, 0.096974, 0.523560, 0.100810, 0.042134
3538.520030, 0.023711, 0.087281, 0.508530, 0.085993, 0.047487
3558.763690, 0.023754, 0.091222, 0.530200, 0.074764, 0.049398
3581.174450, 0.020904, 0.076262, 0.491370, 0.117081, 0.044621
3600.216210, 0.020745, 0.081571, 0.457530, 0.128101, 0.052516
3622.769890, 0.021121, 0.075258, 0.519860, 0.080945, 0.044339
3643.733240, 0.020118, 0.079192, 0.451380, 0.175794, 0.047702
3666.775960, 0.020911, 0.084633, 0.486120, 0.120588, 0.043398
3688.760640, 0.024968, 0.097179, 0.480460, 0.139741, 0.045486
3710.069480, 0.021564, 0.076814, 0.448160, 0.079235, 0.046929
3729.778400, 0.020050, 0.079378, 0.485560, 0.079063, 0.050738
3751.275360, 0.025296, 0.078483, 0.583880, 0.117233, 0.046518
3779.264470, 0.023119, 0.087686, 0.470810, 0.051422, 0.035728
3802.631470, 0.019757, 0.073077, 0.488830, 0.150768, 0.042795
3823.329020, 0.020347, 0.074778, 0.472100, 0.141241, 0.048315
3845.992650, 0.022988, 0.098350, 0.516420, 0.142403, 0.044124
3870.066020, 0.020051, 0.077362, 0.522700, 0.143428, 0.041540
3889.753100, 0.021240, 0.074875, 0.470580, 0.104594, 0.050795
3911.096630, 0.020175, 0.080663, 0.571020, 0.118665, 0.046853
3930.782550, 0.024037, 0.088730, 0.509440, 0.092729, 0.050798
3959.400050, 0.019966, 0.081174, 0.501960, 0.151227, 0.034944
3978.269430, 0.020574, 0.076317, 0.516080, 0.114808, 0.052996
4001.309490, 0.019717, 0.085070, 0.415960, 0.179104, 0.043403
4029.769820, 0.023830, 0.081972, 0.535530, 0.108248, 0.035137
4050.582090, 0.019007, 0.073847, 0.436650, 0.143135, 0.048049
4084.465320, 0.021656, 0.089686, 0.497330, 0.108761, 0.029513
4106.274950, 0.023308, 0.083250, 0.467640, 0.105295, 0.045851
4130.048870, 0.022491, 0.091794, 0.512970, 0.104295, 0.042063
4154.698500, 0.020629, 0.079824, 0.412800, 0.099612, 0.040569
4173.615630, 0.023009, 0.082850, 0.490280, 0.092213, 0.052862
4192.163480, 0.020956, 0.092664, 0.532860, 0.102297, 0.053915
4224.120010, 0.021497, 0.078845, 0.554710, 0.113537, 0.031293
4249.471990, 0.021388, 0.076694, 0.579760, 0.134176, 0.039445
4273.407650, 0.022043, 0.090686, 0.458050, 0.081017, 0.041779
4292.287140, 0.022138, 0.081567, 0.455830, 0.113047, 0.052968
4315.008350, 0.018305, 0.080639, 0.493120, 0.099043, 0.044012
4342.048910, 0.023703, 0.079657, 0.524260, 0.104299, 0.036981
4366.262190, 0.021878, 0.083909, 0.464990, 0.118110, 0.041300
4386.097230, 0.020572, 0.086715, 0.443640, 0.087819, 0.050416
