Label, Start, Stop
Control, 0.000000, 900.000000
60_uM_Acetylcholine, 1050.000000, 1950.000000
60_uM_Acetylcholine_and_10_uM_Curare, 2050.000000, 2950.000000
Washout, 3050.000000, 3950.000000
Time, Area, Amplitude, Duration, Fractional_Peak, Frequency
1631.105280, 0.060520, 0.226215, 0.674310, 0.215494, 0.053032
1648.809830, 0.063872, 0.215541, 0.531130, 0.063563, 0.056483
1667.076550, 0.060469, 0.222022, 0.575230, 0.070285, 0.054744
1685.178540, 0.060571, 0.214385, 0.579480, 0.076362, 0.055243
1703.280700, 0.070812, 0.281511, 0.587580, 0.062443, 0.055242
1723.990970, 0.060531, 0.223556, 0.550580, 0.088634, 0.048285
1742.963180, 0.095089, 0.251150, 0.945980, 0.046121, 0.052709
1763.742730, 0.058048, 0.219053, 0.545490, 0.093916, 0.048124
1782.034540, 0.063099, 0.262131, 0.707080, 0.114061, 0.054669
1800.120760, 0.057006, 0.223406, 0.522690, 0.095697, 0.055291
1817.005370, 0.051002, 0.188705, 0.487890, 0.067556, 0.059226
1834.265250, 0.060836, 0.224533, 0.489810, 0.093791, 0.057938
1852.676160, 0.070820, 0.231349, 0.621230, 0.046408, 0.054316
1872.957870, 0.057649, 0.213608, 0.536870, 0.069849, 0.049306
1888.926330, 0.062266, 0.207941, 0.551050, 0.073786, 0.062623
1906.681500, 0.063297, 0.199730, 0.562820, 0.083668, 0.056322
1923.271090, 0.099002, 0.225295, 1.319402, 0.030393, 0.060279
1949.608770, 0.069034, 0.292664, 0.537300, 0.052820, 0.037968
1968.521550, 0.066341, 0.231616, 0.588720, 0.074127, 0.052874
1985.720660, 0.067536, 0.250323, 0.552650, 0.063711, 0.058143
2001.215130, 0.060952, 0.206983, 0.591190, 0.070891, 0.064539
2020.336210, 0.066798, 0.230058, 0.646470, 0.069856, 0.052298
2036.560580, 0.054946, 0.206960, 0.550350, 0.060707, 0.061636
2057.234830, 0.052216, 0.202031, 0.581830, 0.080694, 0.048369
2075.871020, 0.048786, 0.209487, 0.509840, 0.102581, 0.053659
2094.737440, 0.083495, 0.221452, 1.199800, 0.035298, 0.053004
2119.183380, 0.053562, 0.190106, 0.489520, 0.101303, 0.040907
2150.990360, 0.053397, 0.200368, 0.481250, 0.080810, 0.031440
2177.071330, 0.057394, 0.219070, 0.623970, 0.085357, 0.038342
2206.884160, 0.055262, 0.192815, 0.611130, 0.090701, 0.033543
2228.997960, 0.056227, 0.209009, 0.488330, 0.084082, 0.045221
2256.038370, 0.081767, 0.214670, 0.943150, 0.046663, 0.036982
2288.434560, 0.057334, 0.215623, 0.530720, 0.038495, 0.030868
2312.678180, 0.056345, 0.214350, 0.513350, 0.098490, 0.041248
2338.032110, 0.061506, 0.229948, 0.522170, 0.105866, 0.039442
2364.403530, 0.062235, 0.205282, 0.540790, 0.089610, 0.037920
2387.953390, 0.059032, 0.216986, 0.569590, 0.072543, 0.042463
2409.049360, 0.053631, 0.220777, 0.527960, 0.093587, 0.047402
2431.970400, 0.064117, 0.218370, 0.936260, 0.043140, 0.043628
2463.094210, 0.059314, 0.213212, 0.522840, 0.094388, 0.032130
2487.995070, 0.057700, 0.215721, 0.566060, 0.079691, 0.040159
2517.829740, 0.059935, 0.191595, 0.584120, 0.070619, 0.033518
2541.003950, 0.057072, 0.225810, 0.503880, 0.110423, 0.043151
2564.730190, 0.095078, 0.224396, 1.005540, 0.042564, 0.042147
2598.140110, 0.060027, 0.213325, 0.555180, 0.093807, 0.029931
2623.438730, 0.060209, 0.216062, 0.494230, 0.071950, 0.039528
2645.824300, 0.059571, 0.219191, 0.546340, 0.091738, 0.044672
2668.500930, 0.061182, 0.209900, 0.565270, 0.087498, 0.044098
2691.488760, 0.056056, 0.234934, 0.578920, 0.061546, 0.043501
2712.866980, 0.058297, 0.234140, 0.534860, 0.101185, 0.046777
2731.639470, 0.057011, 0.202182, 0.531350, 0.083410, 0.053269
2756.029160, 0.064917, 0.237882, 0.541310, 0.085792, 0.041001
2780.617280, 0.060761, 0.239365, 0.523870, 0.085594, 0.040670
2801.953930, 0.058371, 0.206101, 0.508530, 0.082906, 0.046868
2824.776300, 0.062743, 0.239033, 0.604820, 0.096376, 0.043817
2848.018760, 0.061475, 0.248462, 0.535690, 0.106461, 0.043025
2867.629610, 0.064541, 0.231494, 0.627290, 0.068198, 0.050992
2891.946290, 0.058488, 0.236164, 0.504750, 0.107439, 0.041124
2911.661090, 0.057629, 0.240795, 0.526060, 0.089724, 0.050723
2932.906590, 0.059933, 0.224975, 0.521620, 0.067597, 0.047069
2949.927410, 0.061690, 0.213922, 0.544990, 0.090901, 0.058752
2970.878450, 0.062351, 0.216959, 0.517840, 0.070427, 0.047730
2994.626910, 0.068431, 0.265775, 0.578020, 0.067091, 0.042108
3016.873090, 0.061881, 0.245003, 0.521240, 0.070601, 0.044952
3035.916000, 0.063075, 0.224050, 0.531180, 0.062747, 0.052513
3057.681990, 0.060655, 0.208384, 0.518870, 0.068611, 0.045943
3076.667070, 0.059831, 0.194122, 0.563200, 0.106357, 0.052673
3104.697140, 0.063049, 0.219527, 0.560560, 0.047292, 0.035676
3128.662260, 0.057871, 0.224009, 0.537450, 0.099972, 0.041727
3151.494040, 0.062968, 0.246775, 0.509770, 0.061106, 0.043799
3173.539660, 0.057125, 0.218507, 0.561270, 0.093912, 0.045360
3196.852200, 0.057430, 0.194419, 0.575920, 0.068030, 0.042895
3222.965900, 0.060418, 0.208290, 0.586390, 0.084739, 0.038294
3249.353590, 0.063571, 0.229300, 0.555160, 0.079977, 0.037896
3275.028120, 0.057130, 0.215570, 0.538220, 0.070733, 0.038949
3300.918930, 0.062030, 0.237191, 0.597530, 0.101501, 0.038624
3327.986680, 0.061692, 0.215093, 0.575450, 0.080407, 0.036944
3351.249870, 0.059678, 0.224988, 0.531890, 0.117618, 0.042986
3375.114390, 0.061206, 0.214047, 0.586660, 0.070535, 0.041903
3392.166330, 0.061264, 0.215399, 0.598890, 0.122660, 0.058644
3415.030520, 0.058029, 0.208650, 0.587500, 0.084545, 0.043737
3437.325770, 0.057378, 0.220324, 0.569300, 0.072018, 0.044853
3460.852350, 0.065926, 0.204642, 0.610650, 0.090772, 0.042505
3483.482950, 0.059774, 0.239104, 0.533870, 0.063367, 0.044188
3509.196320, 0.054932, 0.211813, 0.559460, 0.093787, 0.038890
3532.011790, 0.054992, 0.196773, 0.491330, 0.097165, 0.043830
3553.915470, 0.057055, 0.211687, 0.549930, 0.101649, 0.045654
3576.282830, 0.054658, 0.198320, 0.606130, 0.097603, 0.044708
3597.936490, 0.055753, 0.212052, 0.534190, 0.096089, 0.046182
3619.318850, 0.058017, 0.211352, 0.538750, 0.086738, 0.046768
3636.098890, 0.060500, 0.207462, 0.554320, 0.087134, 0.059595
3653.566070, 0.055480, 0.207958, 0.510690, 0.093325, 0.057250
3670.810910, 0.057812, 0.244498, 0.521670, 0.092166, 0.057988
3693.340350, 0.056216, 0.225375, 0.567890, 0.101499, 0.044386
3715.585430, 0.059276, 0.206857, 0.500120, 0.090298, 0.044954
3737.984980, 0.057148, 0.224315, 0.530600, 0.072390, 0.044644
3759.667980, 0.054670, 0.219664, 0.531540, 0.088817, 0.046119
3775.228570, 0.051359, 0.209606, 0.535640, 0.093216, 0.064265
3797.197420, 0.057932, 0.222123, 0.518610, 0.067797, 0.045519
3820.674470, 0.058966, 0.213971, 0.555020, 0.051386, 0.042595
3840.151180, 0.053148, 0.207855, 0.541830, 0.097835, 0.051343
3859.787780, 0.050376, 0.206632, 0.534020, 0.094772, 0.050925
3883.591860, 0.051992, 0.188762, 0.590340, 0.060863, 0.042010
3901.245410, 0.055327, 0.206787, 0.630860, 0.063342, 0.056646
3920.094930, 0.055492, 0.206723, 0.552390, 0.113796, 0.053052
3940.612140, 0.057970, 0.213317, 0.594980, 0.067263, 0.048740
3961.618560, 0.053905, 0.189646, 0.532230, 0.073558, 0.047604
3981.636350, 0.049581, 0.201995, 0.507730, 0.075473, 0.049956
4002.014560, 0.050742, 0.182215, 0.566180, 0.082341, 0.049072
4024.201520, 0.054086, 0.231430, 0.695740, 0.169374, 0.045072
4043.275310, 0.051482, 0.206529, 0.477770, 0.075099, 0.052428
4060.303380, 0.049364, 0.199533, 0.477980, 0.128897, 0.058727
4081.304860, 0.053700, 0.231453, 0.545390, 0.072444, 0.047616
4104.785240, 0.053697, 0.234469, 0.519110, 0.094662, 0.042589
4123.497460, 0.051891, 0.230891, 0.556050, 0.099146, 0.053441
4144.131790, 0.051624, 0.201835, 0.577210, 0.064448, 0.048463
4163.669650, 0.050738, 0.206102, 0.527980, 0.090420, 0.051183
4188.304480, 0.049710, 0.196175, 0.594810, 0.081118, 0.040593
4205.077070, 0.051681, 0.204425, 0.568480, 0.071964, 0.059621
4245.852770, 0.050136, 0.213499, 0.546790, 0.076849, 0.024524
4264.054940, 0.045118, 0.208296, 0.430590, 0.074154, 0.054939
